"","recorded_by_mdy","typed_by_mdy","session","block","pot_ID","treatment","sample_month","sample_day","sample_year","period","weight_lbs","weight_grams","remarks"
"6737","GX - 08/07/2018","GX - 08/08/2018",9,"B5","DEFL-3","WW",8,7,2018,"T2",4.19,1901,NA
"6738","GX - 08/07/2018","GX - 08/08/2018",9,"B5","VAMA-11","WW",8,7,2018,"T2",4,1814,NA
"6739","GX - 08/07/2018","GX - 08/08/2018",9,"B5","FERU-17","WW",8,7,2018,"T2",4.1,1860,NA
"6740","GX - 08/07/2018","GX - 08/08/2018",9,"B5","PLMA-8","WW",8,7,2018,"T2",4.19,1901,NA
"6741","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SEAC-20","WW",8,7,2018,"T2",4.42,2005,NA
"6742","GX - 08/07/2018","GX - 08/08/2018",9,"B5","EMNI-4","WW",8,7,2018,"T2",4.56,2068,NA
"6743","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SC-6","WW",8,7,2018,"T2",4.34,1969,NA
"6744","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SEAL-15","WW",8,7,2018,"T2",4.32,1960,NA
"6745","GX - 08/07/2018","GX - 08/08/2018",9,"B5","DASP-13","WW",8,7,2018,"T2",4.21,1910,NA
"6746","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SITR-19","WW",8,7,2018,"T2",4.21,1910,NA
"6747","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SYNO-8","WW",8,7,2018,"T2",4.21,1910,NA
"6748","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SESE-14","WW",8,7,2018,"T2",4.36,1978,NA
"6749","GX - 08/07/2018","GX - 08/08/2018",9,"B5","FERU-11","WW",8,7,2018,"T2",4.08,1851,NA
"6750","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SEAC-5","WW",8,7,2018,"T2",4.11,1864,NA
"6751","GX - 08/07/2018","GX - 08/08/2018",9,"B5","VAMA-15","WW",8,7,2018,"T2",3.94,1787,NA
"6752","GX - 08/07/2018","GX - 08/08/2018",9,"B5","DEFL-17","WW",8,7,2018,"T2",3.98,1805,NA
"6753","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SEAL-6","WW",8,7,2018,"T2",4.24,1923,NA
"6754","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SITR-1","WW",8,7,2018,"T2",4.11,1864,NA
"6755","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SYNO-4","WW",8,7,2018,"T2",4.34,1969,NA
"6756","GX - 08/07/2018","GX - 08/08/2018",9,"B5","EMNI-6","WW",8,7,2018,"T2",4.56,2068,NA
"6757","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SOBI-18","WW",8,7,2018,"T2",4.27,1937,NA
"6758","GX - 08/07/2018","GX - 08/08/2018",9,"B5","PLMA-20","WW",8,7,2018,"T2",4.42,2005,NA
"6759","GX - 08/07/2018","GX - 08/08/2018",9,"B5","DASP-11","WW",8,7,2018,"T2",3.98,1805,NA
"6760","GX - 08/07/2018","GX - 08/08/2018",9,"B5","SC-4","WW",8,4,2018,"T2",4.55,2064,NA
"6761","GX - 08/04/2018","GX - 08/08/2018",5,"B1","DEFL-18","WD",8,4,2018,"T3",3.83,1737,NA
"6762","GX - 08/04/2018","GX - 08/08/2018",5,"B1","EMNI-12","WD",8,4,2018,"T3",4.46,2023,NA
"6763","GX - 08/04/2018","GX - 08/08/2018",5,"B1","VAMA-19","WD",8,4,2018,"T3",4.12,1869,NA
"6764","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SEAC-11","WD",8,4,2018,"T3",4.29,1946,NA
"6765","GX - 08/04/2018","GX - 08/08/2018",5,"B1","PLMA-16","WD",8,4,2018,"T3",4.3,1950,NA
"6766","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SC-15","WD",8,4,2018,"T3",4.29,1946,NA
"6767","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SYNO-9","WD",8,4,2018,"T3",4.12,1869,NA
"6768","GX - 08/04/2018","GX - 08/08/2018",5,"B1","DASP-1","WD",8,4,2018,"T3",4.05,1837,NA
"6769","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SITR-5","WD",8,4,2018,"T3",4.4,1996,NA
"6770","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SOBI-17","WD",8,4,2018,"T3",4.08,1851,NA
"6771","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SEAL-14","WD",8,4,2018,"T3",4.2,1905,NA
"6772","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SESE-20","WD",8,4,2018,"T3",3.99,1810,NA
"6773","GX - 08/04/2018","GX - 08/08/2018",5,"B1","FERU-5","WD",8,4,2018,"T3",3.76,1705,NA
"6774","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SC-1","WD",8,4,2018,"T3",4.43,2009,NA
"6775","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SOBI-5","WD",8,4,2018,"T3",3.78,1715,NA
"6776","GX - 08/04/2018","GX - 08/08/2018",5,"B1","DEFL-13","WD",8,4,2018,"T3",3.96,1796,NA
"6777","GX - 08/04/2018","GX - 08/08/2018",5,"B1","EMNI-13","WD",8,4,2018,"T3",4.52,2050,NA
"6778","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SYNO-11","WD",8,4,2018,"T3",4.15,1882,NA
"6779","GX - 08/04/2018","GX - 08/08/2018",5,"B1","VAMA-20","WD",8,4,2018,"T3",4.24,1923,NA
"6780","GX - 08/04/2018","GX - 08/08/2018",5,"B1","PLMA-10","WD",8,4,2018,"T3",4.06,1842,NA
"6781","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SESE-18","WD",8,4,2018,"T3",4.26,1932,NA
"6782","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SEAL-4","WD",8,4,2018,"T3",3.82,1733,NA
"6783","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SITR-7","WD",8,4,2018,"T3",4.12,1869,NA
"6784","GX - 08/04/2018","GX - 08/08/2018",5,"B1","DASP-12","WD",8,4,2018,"T3",4.08,1851,NA
"6785","GX - 08/04/2018","GX - 08/08/2018",5,"B1","SEAC-17","WD",8,4,2018,"T3",4.19,1901,NA
"6786","GX - 08/04/2018","GX - 08/08/2018",5,"B1","FERU-1","WD",8,4,2018,"T3",4.22,1914,NA
"6787","GX - 08/05/2018","GX - 08/08/2018",5,"B1","DEFL-18","WD",8,5,2018,"T4",3.74,1696,NA
"6788","GX - 08/05/2018","GX - 08/08/2018",5,"B1","EMNI-12","WD",8,5,2018,"T4",4.4,1996,NA
"6789","GX - 08/05/2018","GX - 08/08/2018",5,"B1","VAMA-19","WD",8,5,2018,"T4",4.05,1837,NA
"6790","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SEAC-11","WD",8,5,2018,"T4",4.23,1919,NA
"6791","GX - 08/05/2018","GX - 08/08/2018",5,"B1","PLMA-16","WD",8,5,2018,"T4",4.23,1919,NA
"6792","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SC-15","WD",8,5,2018,"T4",4.22,1914,NA
"6793","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SYNO-9","WD",8,5,2018,"T4",3.97,1801,NA
"6794","GX - 08/05/2018","GX - 08/08/2018",5,"B1","DASP-1","WD",8,5,2018,"T4",3.98,1805,NA
"6795","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SITR-5","WD",8,5,2018,"T4",4.32,1960,NA
"6796","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SOBI-17","WD",8,5,2018,"T4",3.9,1769,NA
"6797","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SEAL-14","WD",8,5,2018,"T4",4.08,1851,NA
"6798","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SESE-20","WD",8,5,2018,"T4",3.89,1764,NA
"6799","GX - 08/05/2018","GX - 08/08/2018",5,"B1","FERU-5","WD",8,5,2018,"T4",3.61,1637,NA
"6800","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SC-1","WD",8,5,2018,"T4",4.35,1973,NA
"6801","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SOBI-5","WD",8,5,2018,"T4",3.65,1656,NA
"6802","GX - 08/05/2018","GX - 08/08/2018",5,"B1","DEFL-13","WD",8,5,2018,"T4",3.87,1755,NA
"6803","GX - 08/05/2018","GX - 08/08/2018",5,"B1","EMNI-13","WD",8,5,2018,"T4",4.45,2018,NA
"6804","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SYNO-11","WD",8,5,2018,"T4",4,1814,NA
"6805","GX - 08/05/2018","GX - 08/08/2018",5,"B1","VAMA-20","WD",8,5,2018,"T4",4.17,1891,NA
"6806","GX - 08/05/2018","GX - 08/08/2018",5,"B1","PLMA-10","WD",8,5,2018,"T4",3.93,1783,NA
"6807","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SESE-18","WD",8,5,2018,"T4",4.19,1901,NA
"6808","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SEAL-4","WD",8,5,2018,"T4",3.7,1678,NA
"6809","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SITR-7","WD",8,5,2018,"T4",4.05,1837,NA
"6810","GX - 08/05/2018","GX - 08/08/2018",5,"B1","DASP-12","WD",8,5,2018,"T4",4.02,1823,NA
"6811","GX - 08/05/2018","GX - 08/08/2018",5,"B1","SEAC-17","WD",8,5,2018,"T4",4.14,1878,NA
"6812","GX - 08/05/2018","GX - 08/08/2018",5,"B1","FERU-1","WD",8,5,2018,"T4",4.06,1842,NA
"6813","GX - 08/04/2018","GX - 08/04/2018",5,"B2","DEFL-20","WD",8,4,2018,"T3",3.78,1715,NA
"6814","GX - 08/04/2018","GX - 08/04/2018",5,"B2","EMNI-9","WD",8,4,2018,"T3",4.53,2055,NA
"6815","GX - 08/04/2018","GX - 08/04/2018",5,"B2","VAMA-3","WD",8,4,2018,"T3",4.18,1896,NA
"6816","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SEAC-3","WD",8,4,2018,"T3",4.19,1901,NA
"6817","GX - 08/04/2018","GX - 08/04/2018",5,"B2","PLMA-6","WD",8,4,2018,"T3",4.29,1946,NA
"6818","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SC-7","WD",8,4,2018,"T3",4.37,1982,NA
"6819","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SYNO-17","WD",8,4,2018,"T3",4.08,1851,NA
"6820","GX - 08/04/2018","GX - 08/04/2018",5,"B2","DASP-6","WD",8,4,2018,"T3",4.06,1842,NA
"6821","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SITR-2","WD",8,4,2018,"T3",4.04,1833,NA
"6822","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SOBI-9","WD",8,4,2018,"T3",3.87,1755,NA
"6823","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SEAL-8","WD",8,4,2018,"T3",4.24,1923,"typo in pot_ID column; changed from ""SESE-8"" to ""SEAL-8"""
"6824","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SESE-7","WD",8,4,2018,"T3",4.28,1941,NA
"6825","GX - 08/04/2018","GX - 08/04/2018",5,"B2","FERU-19","WD",8,4,2018,"T3",3.72,1687,NA
"6826","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SC-11","WD",8,4,2018,"T3",4.53,2055,NA
"6827","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SOBI-13","WD",8,4,2018,"T3",4.14,1878,NA
"6828","GX - 08/04/2018","GX - 08/04/2018",5,"B2","DEFL-1","WD",8,4,2018,"T3",3.79,1719,NA
"6829","GX - 08/04/2018","GX - 08/04/2018",5,"B2","EMNI-15","WD",8,4,2018,"T3",4,1814,NA
"6830","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SYNO-19","WD",8,4,2018,"T3",3.73,1692,NA
"6831","GX - 08/04/2018","GX - 08/04/2018",5,"B2","VAMA-17","WD",8,4,2018,"T3",4.01,1819,NA
"6832","GX - 08/04/2018","GX - 08/04/2018",5,"B2","PLMA-18","WD",8,4,2018,"T3",4.03,1828,NA
"6833","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SESE-10","WD",8,4,2018,"T3",4.11,1864,NA
"6834","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SEAL-12","WD",8,4,2018,"T3",4.2,1905,NA
"6835","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SITR-20","WD",8,4,2018,"T3",4.03,1828,NA
"6836","GX - 08/04/2018","GX - 08/04/2018",5,"B2","DASP-15","WD",8,4,2018,"T3",4.02,1823,NA
"6837","GX - 08/04/2018","GX - 08/04/2018",5,"B2","SEAC-13","WD",8,4,2018,"T3",4.15,1882,NA
"6838","GX - 08/04/2018","GX - 08/04/2018",5,"B2","FERU-6","WD",8,4,2018,"T3",3.71,1683,NA
"6839","GX - 08/05/2018","GX - 08/05/2018",5,"B2","DEFL-20","WD",8,5,2018,"T4",3.67,1665,NA
"6840","GX - 08/05/2018","GX - 08/05/2018",5,"B2","EMNI-9","WD",8,5,2018,"T4",4.47,2028,NA
"6841","GX - 08/05/2018","GX - 08/05/2018",5,"B2","VAMA-3","WD",8,5,2018,"T4",4.12,1869,NA
"6842","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SEAC-3","WD",8,5,2018,"T4",4.13,1873,NA
"6843","GX - 08/05/2018","GX - 08/05/2018",5,"B2","PLMA-6","WD",8,5,2018,"T4",4.19,1901,NA
"6844","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SC-7","WD",8,5,2018,"T4",4.31,1955,NA
"6845","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SYNO-17","WD",8,5,2018,"T4",3.91,1774,NA
"6846","GX - 08/05/2018","GX - 08/05/2018",5,"B2","DASP-6","WD",8,5,2018,"T4",4,1814,NA
"6847","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SITR-2","WD",8,5,2018,"T4",3.95,1792,NA
"6848","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SOBI-9","WD",8,5,2018,"T4",3.7,1678,NA
"6849","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SEAL-8","WD",8,5,2018,"T4",4.13,1873,"typo in pot_ID column; changed from ""SESE-8"" to ""SEAL-8"""
"6850","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SESE-7","WD",8,5,2018,"T4",4.16,1887,NA
"6851","GX - 08/05/2018","GX - 08/05/2018",5,"B2","FERU-19","WD",8,5,2018,"T4",3.58,1624,NA
"6852","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SC-11","WD",8,5,2018,"T4",4.48,2032,NA
"6853","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SOBI-13","WD",8,5,2018,"T4",3.99,1810,NA
"6854","GX - 08/05/2018","GX - 08/05/2018",5,"B2","DEFL-1","WD",8,5,2018,"T4",3.68,1669,NA
"6855","GX - 08/05/2018","GX - 08/05/2018",5,"B2","EMNI-15","WD",8,5,2018,"T4",3.93,1783,NA
"6856","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SYNO-19","WD",8,5,2018,"T4",3.54,1606,NA
"6857","GX - 08/05/2018","GX - 08/05/2018",5,"B2","VAMA-17","WD",8,5,2018,"T4",3.95,1792,NA
"6858","GX - 08/05/2018","GX - 08/05/2018",5,"B2","PLMA-18","WD",8,5,2018,"T4",3.91,1774,NA
"6859","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SESE-10","WD",8,5,2018,"T4",3.97,1801,NA
"6860","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SEAL-12","WD",8,5,2018,"T4",4.11,1864,NA
"6861","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SITR-20","WD",8,5,2018,"T4",3.96,1796,NA
"6862","GX - 08/05/2018","GX - 08/05/2018",5,"B2","DASP-15","WD",8,5,2018,"T4",3.96,1796,NA
"6863","GX - 08/05/2018","GX - 08/05/2018",5,"B2","SEAC-13","WD",8,5,2018,"T4",4.08,1851,NA
"6864","GX - 08/05/2018","GX - 08/05/2018",5,"B2","FERU-6","WD",8,5,2018,"T4",3.55,1610,NA
"6865","GX - 08/04/2018","GX - 08/08/2018",5,"B3","DEFL-10","WD",8,4,2018,"T3",3.82,1733,NA
"6866","GX - 08/04/2018","GX - 08/08/2018",5,"B3","EMNI-18","WD",8,4,2018,"T3",4.47,2028,NA
"6867","GX - 08/04/2018","GX - 08/08/2018",5,"B3","VAMA-7","WD",8,4,2018,"T3",4.35,1973,NA
"6868","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SEAC-19","WD",8,4,2018,"T3",4.39,1991,NA
"6869","GX - 08/04/2018","GX - 08/08/2018",5,"B3","PLMA-2","WD",8,4,2018,"T3",4.14,1878,NA
"6870","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SC-13","WD",8,4,2018,"T3",4.38,1987,NA
"6871","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SYNO-12","WD",8,4,2018,"T3",3.85,1746,NA
"6872","GX - 08/04/2018","GX - 08/08/2018",5,"B3","DASP-3","WD",8,4,2018,"T3",4.23,1919,NA
"6873","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SITR-3","WD",8,4,2018,"T3",4.1,1860,NA
"6874","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SOBI-10","WD",8,4,2018,"T3",3.85,1746,NA
"6875","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SEAL-3","WD",8,4,2018,"T3",4.14,1878,NA
"6876","GX - 08/04/2018","GX - 08/08/2018",5,"B3","FERU-13","WD",8,4,2018,"T3",3.75,1701,NA
"6877","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SESE-17","WD",8,4,2018,"T3",4.04,1833,NA
"6878","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SC-2","WD",8,4,2018,"T3",4.18,1896,NA
"6879","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SOBI-19","WD",8,4,2018,"T3",4.52,2050,NA
"6880","GX - 08/04/2018","GX - 08/08/2018",5,"B3","DEFL-6","WD",8,4,2018,"T3",4.11,1864,NA
"6881","GX - 08/04/2018","GX - 08/08/2018",5,"B3","EMNI-5","WD",8,4,2018,"T3",3.8,1724,NA
"6882","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SYNO-3","WD",8,4,2018,"T3",3.92,1778,NA
"6883","GX - 08/04/2018","GX - 08/08/2018",5,"B3","VAMA-12","WD",8,4,2018,"T3",4.17,1891,NA
"6884","GX - 08/04/2018","GX - 08/08/2018",5,"B3","PLMA-14","WD",8,4,2018,"T3",3.75,1701,NA
"6885","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SESE-11","WD",8,4,2018,"T3",4.17,1891,NA
"6886","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SEAL-1","WD",8,4,2018,"T3",4.27,1937,NA
"6887","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SITR-14","WD",8,4,2018,"T3",4.04,1833,NA
"6888","GX - 08/04/2018","GX - 08/08/2018",5,"B3","DASP-14","WD",8,4,2018,"T3",4.27,1937,NA
"6889","GX - 08/04/2018","GX - 08/08/2018",5,"B3","SEAC-15","WD",8,4,2018,"T3",4.32,1960,"typo in pot_ID; changed from ""SEAC-5"" to ""SEAC-15"""
"6890","GX - 08/04/2018","GX - 08/08/2018",5,"B3","FERU-15","WD",8,4,2018,"T3",4.11,1864,NA
"6891","GX - 08/05/2018","GX - 08/08/2018",5,"B3","DEFL-10","WD",8,8,2018,"T4",3.75,1701,NA
"6892","GX - 08/05/2018","GX - 08/08/2018",5,"B3","EMNI-18","WD",8,8,2018,"T4",4.41,2000,NA
"6893","GX - 08/05/2018","GX - 08/08/2018",5,"B3","VAMA-7","WD",8,8,2018,"T4",4.28,1941,NA
"6894","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SEAC-19","WD",8,8,2018,"T4",4.31,1955,NA
"6895","GX - 08/05/2018","GX - 08/08/2018",5,"B3","PLMA-2","WD",8,8,2018,"T4",4.02,1823,NA
"6896","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SC-13","WD",8,8,2018,"T4",4.3,1950,NA
"6897","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SYNO-12","WD",8,8,2018,"T4",3.67,1665,NA
"6898","GX - 08/05/2018","GX - 08/08/2018",5,"B3","DASP-3","WD",8,8,2018,"T4",4.17,1891,NA
"6899","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SITR-3","WD",8,8,2018,"T4",4.01,1819,NA
"6900","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SOBI-10","WD",8,8,2018,"T4",3.69,1674,NA
"6901","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SEAL-3","WD",8,8,2018,"T4",4.05,1837,NA
"6902","GX - 08/05/2018","GX - 08/08/2018",5,"B3","FERU-13","WD",8,8,2018,"T4",3.58,1624,NA
"6903","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SESE-17","WD",8,8,2018,"T4",3.96,1796,NA
"6904","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SC-2","WD",8,8,2018,"T4",4.1,1860,NA
"6905","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SOBI-19","WD",8,8,2018,"T4",4.46,2023,NA
"6906","GX - 08/05/2018","GX - 08/08/2018",5,"B3","DEFL-6","WD",8,8,2018,"T4",3.99,1810,NA
"6907","GX - 08/05/2018","GX - 08/08/2018",5,"B3","EMNI-5","WD",8,8,2018,"T4",3.74,1696,NA
"6908","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SYNO-3","WD",8,8,2018,"T4",3.74,1696,NA
"6909","GX - 08/05/2018","GX - 08/08/2018",5,"B3","VAMA-12","WD",8,8,2018,"T4",4.11,1864,NA
"6910","GX - 08/05/2018","GX - 08/08/2018",5,"B3","PLMA-14","WD",8,8,2018,"T4",3.64,1651,NA
"6911","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SESE-11","WD",8,8,2018,"T4",4.05,1837,NA
"6912","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SEAL-1","WD",8,8,2018,"T4",4.16,1887,NA
"6913","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SITR-14","WD",8,8,2018,"T4",3.97,1801,NA
"6914","GX - 08/05/2018","GX - 08/08/2018",5,"B3","DASP-14","WD",8,8,2018,"T4",4.19,1901,NA
"6915","GX - 08/05/2018","GX - 08/08/2018",5,"B3","SEAC-15","WD",8,8,2018,"T4",4.23,1919,"typo in pot_ID; changed from ""SEAC-5"" to ""SEAC-15"""
"6916","GX - 08/05/2018","GX - 08/08/2018",5,"B3","FERU-15","WD",8,8,2018,"T4",4.02,1823,NA
"6917","GX - 08/04/2018","GX - 08/08/2018",5,"B4","DEFL-14","WD",8,4,2018,"T3",3.96,1796,NA
"6918","GX - 08/04/2018","GX - 08/08/2018",5,"B4","EMNI-8","WD",8,4,2018,"T3",4.48,2032,NA
"6919","GX - 08/04/2018","GX - 08/08/2018",5,"B4","VAMA-6","WD",8,4,2018,"T3",4.23,1919,NA
"6920","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SEAC-18","WD",8,4,2018,"T3",4.44,2014,NA
"6921","GX - 08/04/2018","GX - 08/08/2018",5,"B4","PLMA-7","WD",8,4,2018,"T3",4.14,1878,NA
"6922","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SC-3","WD",8,4,2018,"T3",4.33,1964,NA
"6923","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SYNO-5","WD",8,4,2018,"T3",3.84,1742,NA
"6924","GX - 08/04/2018","GX - 08/08/2018",5,"B4","DASP-2","WD",8,4,2018,"T3",4.15,1882,NA
"6925","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SITR-12","WD",8,4,2018,"T3",4.1,1860,NA
"6926","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SOBI-4","WD",8,4,2018,"T3",4.2,1905,NA
"6927","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SEAL-20","WD",8,4,2018,"T3",3.87,1755,NA
"6928","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SESE-1","WD",8,4,2018,"T3",4.13,1873,NA
"6929","GX - 08/04/2018","GX - 08/08/2018",5,"B4","FERU-4","WD",8,4,2018,"T3",3.98,1805,NA
"6930","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SC-20","WD",8,4,2018,"T3",4.37,1982,NA
"6931","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SOBI-7","WD",8,4,2018,"T3",3.8,1724,"typo in pot_ID column; changed from ""SOBI-17"" to ""SOBI-7"""
"6932","GX - 08/04/2018","GX - 08/08/2018",5,"B4","DEFL-4","WD",8,4,2018,"T3",4.11,1864,NA
"6933","GX - 08/04/2018","GX - 08/08/2018",5,"B4","EMNI-14","WD",8,4,2018,"T3",4.49,2037,"tag must've broken off; changed from EMNI- to EMNI-14"
"6934","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SYNO-10","WD",8,4,2018,"T3",3.92,1778,NA
"6935","GX - 08/04/2018","GX - 08/08/2018",5,"B4","VAMA-8","WD",8,4,2018,"T3",4.01,1819,NA
"6936","GX - 08/04/2018","GX - 08/08/2018",5,"B4","PLMA-13","WD",8,4,2018,"T3",4.13,1873,NA
"6937","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SESE-12","WD",8,4,2018,"T3",4.32,1960,NA
"6938","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SEAL-17","WD",8,4,2018,"T3",4.05,1837,NA
"6939","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SITR-16","WD",8,4,2018,"T3",4.04,1833,NA
"6940","GX - 08/04/2018","GX - 08/08/2018",5,"B4","FERU-9","WD",8,4,2018,"T3",3.61,1637,NA
"6941","GX - 08/04/2018","GX - 08/08/2018",5,"B4","SEAC-16","WD",8,4,2018,"T3",4.29,1946,NA
"6942","GX - 08/04/2018","GX - 08/08/2018",5,"B4","DASP-20","WD",8,4,2018,"T3",4.3,1950,NA
"6943","GX - 08/05/2018","GX - 08/08/2018",5,"B4","DEFL-14","WD",8,8,2018,"T4",3.87,1755,NA
"6944","GX - 08/05/2018","GX - 08/08/2018",5,"B4","EMNI-8","WD",8,8,2018,"T4",4.41,2000,NA
"6945","GX - 08/05/2018","GX - 08/08/2018",5,"B4","VAMA-6","WD",8,8,2018,"T4",4.16,1887,NA
"6946","GX - 08/05/2018","GX - 08/08/2018",5,"B4","SEAC-18","WD",8,8,2018,"T4",4.37,1982,NA
"6947","GX - 08/05/2018","GX - 08/08/2018",5,"B4","PLMA-7","WD",8,8,2018,"T4",4.02,1823,NA
"6948","GX - 08/05/2018","GX - 08/08/2018",5,"B4","SC-3","WD",8,8,2018,"T4",4.26,1932,NA
"6949","GX - 08/05/2018","GX - 08/08/2018",5,"B4","SYNO-5","WD",8,8,2018,"T4",3.64,1651,NA
"6950","GX - 08/05/2018","GX - 08/08/2018",5,"B4","DASP-2","WD",8,8,2018,"T4",4.09,1855,NA
"6951","GX - 08/05/2018","GX - 08/08/2018",5,"B4","SITR-12","WD",8,8,2018,"T4",4.02,1823,NA
"6952","GX - 08/05/2018","GX - 08/08/2018",5,"B4","SOBI-4","WD",8,8,2018,"T4",4.02,1823,NA
"6953","GX - 08/05/2018","GX - 08/08/2018",5,"B4","SEAL-20","WD",8,8,2018,"T4",3.77,1710,NA
"6954","GX - 08/05/2018","GX - 08/08/2018",5,"B4","SESE-1","WD",8,8,2018,"T4",4,1814,NA
"6955","GX - 08/05/2018","GX - 08/08/2018",5,"B4","FERU-4","WD",8,8,2018,"T4",3.82,1733,NA
